district_name,state_name,confidence_tier,Overall_MAI,Rank_Overall,Chronic_MAI,Rank_Chronic,Acute_MAI,Rank_Acute,health_momentum,health_momentum_low_conf,economic_momentum,climate_momentum,rank_health,rank_econ,rank_climate,Momentum_Score,Quadrant
SUBARNAPUR,ODISHA,LOW,38.973369775648905,399,41.040362425635195,356,38.075608315755346,433,6.7,False,27.260919308928628,36.17,96.25,53.75,51.71875,67.23958333333333,Emerging
BALANGIR,ODISHA,HIGH,54.14706311456419,201,46.79300549277025,286,50.78467335806748,293,5.9125000000000005,True,28.20094816751233,26.54,92.578125,55.15624999999999,42.65625,63.463541666666664,Invest Now
NUAPADA,ODISHA,HIGH,26.11161050884493,537,23.724750308220273,534,20.413552211255293,578,5.9125000000000005,True,62.93591889036133,28.45,92.578125,90.625,45.15625,76.11979166666667,Emerging
KALAHANDI,ODISHA,HIGH,42.01152596714992,357,30.885326519709434,472,35.46319104095185,462,5.9125000000000005,True,63.397751180740734,15.89,92.578125,90.78125,31.874999999999996,71.74479166666667,Emerging
RAYAGADA,ODISHA,HIGH,32.669949290033074,482,25.960483669609225,513,24.96270777937496,541,5.9125000000000005,True,49.34776218210668,-17.62,92.578125,84.21875,5.15625,60.651041666666664,Emerging
NABARANGAPUR,ODISHA,MEDIUM,33.622803680533266,461,31.323271339756424,465,31.552106758272437,490,5.9125000000000005,True,62.03405629462617,112.83917130132689,92.578125,90.15625,84.21875,88.984375,Emerging
KORAPUT,ODISHA,HIGH,37.67605273692619,414,30.53791991368061,477,28.72981875576456,506,5.9125000000000005,True,32.405246742119246,16.99,92.578125,61.875,33.28125,62.578125,Emerging
MALKANGIRI,ODISHA,HIGH,29.87150637023764,507,18.882863063423347,575,28.25916651898565,511,5.9125000000000005,True,28.86762456982525,81.37,92.578125,56.09375,75.0,74.55729166666667,Emerging
KORIYA,CHHATTISGARH,LOW,28.491746977216653,520,28.28814950622102,491,27.171827367279455,518,2.1499999999999995,True,32.01156128273332,-6.46,50.07812499999999,61.09375,12.1875,41.119791666666664,Watch
SURGUJA,CHHATTISGARH,MEDIUM,25.05784370513356,547,21.826305911596393,558,25.336442278609823,534,2.1499999999999995,True,41.917144345960125,7.08,50.07812499999999,75.9375,24.21875,50.078125,Emerging
JASHPUR,CHHATTISGARH,MEDIUM,23.70513875098709,561,24.5670966530673,526,23.904448723357945,553,2.1499999999999995,True,57.99925104113935,-6.85,50.07812499999999,88.75,11.875,50.234375,Emerging
RAIGARH,CHHATTISGARH,MEDIUM,45.86613602266612,302,42.45048554874704,337,53.59874436933736,260,2.1499999999999995,True,12.168115384269939,63.97,50.07812499999999,28.125,68.515625,48.90625,Harvest
KORBA,CHHATTISGARH,MEDIUM,46.70447993953484,292,49.22272418544345,264,41.186150387484425,400,2.1499999999999995,True,6.938516990645037,17.64,50.07812499999999,19.6875,34.0625,34.609375,Harvest
JANJGIR CHAMPA,CHHATTISGARH,LOW,36.30597599629533,424,39.50104735202057,369,42.07407716745288,390,2.1499999999999995,True,7.047729577244362,65.67957186129716,50.07812499999999,19.84375,69.84375,46.588541666666664,Watch
BILASPUR,CHHATTISGARH,MEDIUM,42.895507945153064,341,44.97071993067794,305,50.64930640135971,296,2.1499999999999995,True,5.746990441253594,18.9,50.07812499999999,18.90625,34.53125,34.505208333333336,Watch
KABEERDHAM,CHHATTISGARH,LOW,36.196468326258746,426,33.73997018778772,437,36.341255723313296,455,2.1499999999999995,True,-3.8137475731029915,36.73,50.07812499999999,8.28125,52.34375,36.901041666666664,Watch
RAJNANDGAON,CHHATTISGARH,MEDIUM,40.62177477647192,378,34.99510001797667,422,42.905601373847624,378,2.1499999999999995,True,16.036847473493435,15.51,50.07812499999999,34.0625,31.093749999999996,38.411458333333336,Watch
DURG,CHHATTISGARH,MEDIUM,56.97174438205999,163,57.617431416997654,169,59.50138119041593,196,2.1499999999999995,True,20.725877718846707,31.09,50.07812499999999,41.5625,48.125,46.588541666666664,Harvest
RAIPUR,CHHATTISGARH,MEDIUM,56.62974496708518,168,54.57844816356185,208,59.25490901682268,200,2.1499999999999995,True,17.000919386515516,35.21,50.07812499999999,35.46875,51.24999999999999,45.598958333333336,Harvest
MAHASAMUND,CHHATTISGARH,MEDIUM,35.622272583953404,435,35.997035601816215,411,39.61194437625007,414,2.1499999999999995,True,6.360741843283114,47.81,50.07812499999999,19.21875,60.62499999999999,43.307291666666664,Watch
DHAMTARI,CHHATTISGARH,MEDIUM,33.94059047675362,451,31.60151748867371,463,34.842931448494525,470,2.1499999999999995,True,24.57220171216015,37.78,50.07812499999999,48.90625,53.75,50.911458333333336,Emerging
UTTAR BASTAR KANKER,CHHATTISGARH,LOW,30.18853119938693,502,32.13242383677794,457,25.026305780026593,539,2.1499999999999995,True,38.14598681496204,6.63,50.07812499999999,71.25,23.28125,48.203125,Watch
BASTAR,CHHATTISGARH,MEDIUM,32.868053514268766,475,22.85805751444928,546,37.37021543460982,437,2.1499999999999995,True,34.317377614432544,25.62,50.07812499999999,65.9375,41.5625,52.526041666666664,Emerging
NARAYANPUR,CHHATTISGARH,MEDIUM,17.676357903732363,593,13.262095945849332,610,16.896858920569382,592,2.1499999999999995,True,86.90123900449707,15.551071663721627,50.07812499999999,95.625,31.406250000000004,59.036458333333336,Emerging
DAKSHIN BASTAR DANTEWADA,CHHATTISGARH,LOW,23.334050606080968,564,24.14415814298446,531,22.32159577453695,567,2.1499999999999995,True,28.506636177183907,64.93,50.07812499999999,55.78125000000001,69.53125,58.463541666666664,Emerging
BIJAPUR,CHHATTISGARH,MEDIUM,21.80927682370124,574,12.944054303046862,611,24.979194851436503,540,2.1499999999999995,True,61.888523703808865,234.29,50.07812499999999,90.0,96.25,78.77604166666667,Emerging
SHEOPUR,MADHYA PRADESH,HIGH,18.156048185463337,592,21.975064291520887,557,11.53357416559119,612,2.1499999999999995,True,33.65148529223338,2.31,50.07812499999999,65.46875,19.21875,44.921875,Watch
MORENA,MADHYA PRADESH,HIGH,43.40216129500599,333,42.68790010537332,332,48.000172006403695,327,2.1499999999999995,True,8.090250582488405,46.73,50.07812499999999,21.5625,59.06249999999999,43.567708333333336,Watch
BHIND,MADHYA PRADESH,HIGH,41.08598976242308,368,44.493107391092614,310,45.072021541141126,356,2.1499999999999995,True,7.939891633476378,53.92,50.07812499999999,21.25,63.90625,45.078125,Watch
GWALIOR,MADHYA PRADESH,HIGH,65.5523933224832,95,68.97312834519654,79,67.78560662175678,106,2.1499999999999995,True,14.075722151648998,29.6,50.07812499999999,31.25,46.5625,42.630208333333336,Harvest
DATIA,MADHYA PRADESH,HIGH,35.2345053483544,438,43.66362515469713,321,36.99633268543954,441,2.1499999999999995,True,4.218684993106005,48.33,50.07812499999999,16.5625,61.09375,42.578125,Watch
SHIVPURI,MADHYA PRADESH,HIGH,29.44241548094067,513,30.642121116669855,474,24.47037489137302,548,2.1499999999999995,True,24.409046174013994,5.61,50.07812499999999,48.4375,22.5,40.338541666666664,Watch
TIKAMGARH,MADHYA PRADESH,HIGH,32.89276376019834,473,39.43649642037351,374,30.420994944933575,494,2.1499999999999995,True,8.373212001742084,-2.95,50.07812499999999,22.34375,14.531250000000002,28.984375,Watch
CHHATARPUR,MADHYA PRADESH,HIGH,46.20394131623382,300,43.49985807535607,324,46.80698485371871,342,2.1499999999999995,True,20.640040330035887,15.73,50.07812499999999,41.40625,31.71875,41.067708333333336,Harvest
PANNA,MADHYA PRADESH,HIGH,26.518601052476647,536,25.552004557991225,518,22.23912651631663,568,2.1499999999999995,True,32.67881270882032,6.71,50.07812499999999,62.18749999999999,23.75,45.338541666666664,Watch
SAGAR,MADHYA PRADESH,HIGH,58.158608836471245,154,51.30108123388042,240,54.35602838221383,253,2.1499999999999995,True,7.636094872398931,-4.55,50.07812499999999,20.46875,13.359375000000002,27.96875,Harvest
DAMOH,MADHYA PRADESH,HIGH,38.76860137654744,403,38.48357046014824,384,29.974210820862098,497,2.1499999999999995,True,-1.097170176074945,-1.54,50.07812499999999,11.09375,15.46875,25.546875,Watch
SATNA,MADHYA PRADESH,HIGH,54.06705818779648,202,51.442720996594296,239,52.51644336302861,270,2.1499999999999995,True,21.260034300757933,7.0,50.07812499999999,42.65625,24.0625,38.932291666666664,Harvest
REWA,MADHYA PRADESH,HIGH,47.24072724981544,282,50.58293394043266,247,51.315086892833115,284,2.1499999999999995,True,11.773326432565666,-12.51,50.07812499999999,27.8125,6.71875,28.203125,Harvest
UMARIA,MADHYA PRADESH,HIGH,17.37733607987644,594,24.018159288276262,532,9.845426828268383,618,2.1499999999999995,True,24.220063892182182,-2.36,50.07812499999999,47.96875,15.312500000000002,37.786458333333336,Watch
NEEMUCH,MADHYA PRADESH,HIGH,39.62373744191223,393,40.51143665273719,359,38.9337228805131,419,2.1499999999999995,True,20.09408984152661,15.33,50.07812499999999,40.0,30.9375,40.338541666666664,Watch
MANDSAUR,MADHYA PRADESH,HIGH,47.936822451952345,280,42.811397730990386,331,49.957917934331306,303,2.1499999999999995,True,27.44381998141467,18.95,50.07812499999999,54.21875000000001,34.6875,46.328125,Harvest
RATLAM,MADHYA PRADESH,HIGH,51.77692159941438,228,50.62603205420344,246,54.690366000767845,247,2.1499999999999995,True,41.06216619414876,9.67,50.07812499999999,74.375,25.937500000000004,50.130208333333336,Invest Now
UJJAIN,MADHYA PRADESH,HIGH,64.0792735418955,106,60.476052220060986,145,65.93615890496878,124,2.1499999999999995,True,24.779619522681305,15.9,50.07812499999999,49.53125,32.03125,43.880208333333336,Harvest
SHAJAPUR,MADHYA PRADESH,HIGH,42.31274036916928,352,37.10632798060619,400,42.43417564028029,385,2.1499999999999995,True,35.57214979504034,12.93,50.07812499999999,68.125,28.125,48.776041666666664,Watch
DEWAS,MADHYA PRADESH,HIGH,55.614189877599706,180,50.77887144726202,244,54.42017543726212,252,2.1499999999999995,True,42.09421146971158,-5.01,50.07812499999999,76.09375,13.125,46.432291666666664,Harvest
DHAR,MADHYA PRADESH,HIGH,55.5612986239897,181,46.137199955572015,291,65.43288950339488,130,2.1499999999999995,True,28.243452732893847,129.61,50.07812499999999,55.3125,87.1875,64.19270833333333,Invest Now
INDORE,MADHYA PRADESH,HIGH,79.92941522902431,23,80.82435636868418,24,84.51207973120364,16,2.1499999999999995,True,33.119394208422854,-1.05,50.07812499999999,63.90625,16.09375,43.359375,Harvest
WEST NIMAR,MADHYA PRADESH,LOW,36.95254088772643,419,37.815142056228254,391,35.417562899276895,463,2.1499999999999995,True,33.07877765744908,-12.9,50.07812499999999,63.59375000000001,6.09375,39.921875,Watch
BARWANI,MADHYA PRADESH,HIGH,33.00908600800791,471,26.497758338458468,505,36.99272510385392,442,2.1499999999999995,True,29.14417618333082,21.78,50.07812499999999,56.40625,38.4375,48.307291666666664,Watch
RAJGARH,MADHYA PRADESH,HIGH,46.443466212348184,295,37.13403906963222,399,50.124706511567474,300,2.1499999999999995,True,32.17269337603972,17.37,50.07812499999999,61.25000000000001,33.59375,48.307291666666664,Harvest
VIDISHA,MADHYA PRADESH,HIGH,40.20515774866534,384,34.884883165618106,423,39.62636048736207,413,2.1499999999999995,True,52.71836263740759,3.53,50.07812499999999,86.09375,20.3125,52.161458333333336,Emerging
BHOPAL,MADHYA PRADESH,HIGH,76.59592604593647,34,76.46540118495894,45,81.8865276067181,24,2.1499999999999995,True,25.575481045586244,7.47,50.07812499999999,51.09375000000001,24.6875,41.953125,Harvest
SEHORE,MADHYA PRADESH,HIGH,45.82677207959177,303,41.42523425304841,352,45.41540085194006,353,2.1499999999999995,True,31.281611067981462,-0.7,50.07812499999999,59.21875,16.40625,41.901041666666664,Harvest
RAISEN,MADHYA PRADESH,HIGH,43.54311667370353,331,37.82293143082906,390,42.616387353535416,383,2.1499999999999995,True,39.138885656607705,-0.82,50.07812499999999,72.65625,16.25,46.328125,Watch
BETUL,MADHYA PRADESH,HIGH,42.563213702334885,346,33.32410610320073,445,38.56865465445901,426,2.1499999999999995,True,33.2016006753492,23.81,50.07812499999999,64.375,39.375,51.276041666666664,Emerging
HARDA,MADHYA PRADESH,HIGH,27.794948356842603,526,31.93350912631882,460,19.17342364285998,580,2.1499999999999995,True,45.38181563725382,-11.32,50.07812499999999,79.84375,7.968749999999999,45.963541666666664,Watch
HOSHANGABAD,MADHYA PRADESH,MEDIUM,37.77959285809319,412,33.79652115376488,435,33.96018261102687,475,2.1499999999999995,True,49.13817978881251,-6.7,50.07812499999999,84.0625,12.03125,48.723958333333336,Watch
KATNI,MADHYA PRADESH,HIGH,35.880666518049836,431,41.843227024827925,343,32.730168418637504,482,2.1499999999999995,True,18.448220336519267,-5.8,50.07812499999999,37.03125,12.65625,33.255208333333336,Watch
JABALPUR,MADHYA PRADESH,HIGH,66.61855786159356,87,67.71221447682039,86,71.20139148001967,77,2.1499999999999995,True,22.119280716895346,-3.27,50.07812499999999,43.75,14.21875,36.015625,Harvest
NARSIMHAPUR,MADHYA PRADESH,HIGH,34.92020951383213,444,43.736568359585064,320,37.054927594677274,439,2.1499999999999995,True,12.408821818817122,3.73,50.07812499999999,28.4375,20.78125,33.098958333333336,Watch
DINDORI,MADHYA PRADESH,HIGH,21.45079618540753,576,20.70052864671276,563,14.343935772891358,605,2.1499999999999995,True,103.99169408874336,5.93,50.07812499999999,97.34375,22.65625,56.692708333333336,Emerging
MANDLA,MADHYA PRADESH,HIGH,30.829397220550145,495,25.980532382388517,512,28.216875394227404,512,2.1499999999999995,True,78.49609026527426,-0.51,50.07812499999999,94.0625,16.71875,53.619791666666664,Emerging
CHHINDWARA,MADHYA PRADESH,HIGH,52.556194837730494,217,36.55893839784435,404,51.031928352756815,289,2.1499999999999995,True,26.57833698258368,19.77,50.07812499999999,52.1875,35.9375,46.067708333333336,Harvest
SEONI,MADHYA PRADESH,HIGH,42.939955540186645,340,33.9216808007092,434,42.11798481327463,387,2.1499999999999995,True,21.129957075127624,23.95,50.07812499999999,42.34375,39.6875,44.036458333333336,Watch
BALAGHAT,MADHYA PRADESH,HIGH,44.61803900678711,314,32.26321821123426,455,43.05052769028399,377,2.1499999999999995,True,46.851902960527994,28.51,50.07812499999999,82.03125,45.3125,59.140625,Invest Now
GUNA,MADHYA PRADESH,HIGH,35.03003564470751,441,34.99773372337416,421,32.54452536496675,484,2.1499999999999995,True,19.542251458735272,14.45,50.07812499999999,38.75,30.15625,39.661458333333336,Watch
ASHOKNAGAR,MADHYA PRADESH,MEDIUM,33.67214842324023,459,32.28766576648329,454,32.998374819265884,481,2.1499999999999995,True,31.537803960152782,41.71907335773235,50.07812499999999,60.0,55.78125000000001,55.286458333333336,Emerging
SHAHDOL,MADHYA PRADESH,HIGH,32.16011936747496,484,30.646108867843903,473,32.47731190627975,486,2.1499999999999995,True,27.432860751207087,0.94,50.07812499999999,54.0625,18.4375,40.859375,Watch
ANUPPUR,MADHYA PRADESH,MEDIUM,35.644013847911374,433,37.54422544031949,393,33.82385238835825,477,2.1499999999999995,True,19.788126104247308,50.95205788002278,50.07812499999999,39.375,62.03125000000001,50.494791666666664,Emerging
SIDHI,MADHYA PRADESH,HIGH,25.334941608227556,545,31.076419631420116,467,22.336792696177028,566,2.1499999999999995,True,47.25040147478552,-5.34,50.07812499999999,82.1875,12.812499999999998,48.359375,Watch
SINGRAULI,MADHYA PRADESH,MEDIUM,33.33186042876227,466,39.498973189428625,370,36.08908969108198,458,2.1499999999999995,True,19.653147105627088,44.91181911008009,50.07812499999999,39.0625,58.12500000000001,49.088541666666664,Watch
JHABUA,MADHYA PRADESH,HIGH,36.1744359647132,427,33.41381548491569,443,43.29731981193647,373,2.1499999999999995,True,14.117734385631875,429.67,50.07812499999999,31.5625,99.375,60.338541666666664,Emerging
ALIRAJPUR,MADHYA PRADESH,MEDIUM,25.667145729168844,539,26.496198763675466,506,24.338698687091306,549,2.1499999999999995,True,-3.1201739723812714,57.24025765809907,50.07812499999999,8.59375,65.46875,41.380208333333336,Watch
EAST NIMAR,MADHYA PRADESH,MEDIUM,37.190292290116375,417,31.035152570058997,470,36.47755256241714,454,2.1499999999999995,True,26.64047449065724,46.72006827787362,50.07812499999999,52.5,58.90625000000001,53.828125,Emerging
BURHANPUR,MADHYA PRADESH,MEDIUM,30.32825132434095,500,29.359345020171435,486,26.502848987325773,525,2.1499999999999995,True,38.00610121461747,42.14679995229365,50.07812499999999,71.09375,56.09375,59.088541666666664,Emerging
KACHCHH,GUJARAT,HIGH,55.010204385464746,188,40.69758268679786,358,65.53248795220061,128,3.6500000000000012,False,38.53248075444528,170.39,84.84375,72.03125,92.96875,83.28125,Invest Now
BANAS KANTHA,GUJARAT,HIGH,49.78732087165672,260,27.240624750840592,502,67.5793175383065,109,4.875,False,15.049435991604607,181.52,88.125,32.8125,94.375,71.77083333333333,Invest Now
PATAN,GUJARAT,HIGH,41.743677877769365,364,34.819182581101835,424,49.98238901761851,302,2.174999999999999,False,36.496192969052316,345.3,78.59375,68.90625,98.59375,82.03125,Emerging
MAHESANA,GUJARAT,HIGH,69.08048061299228,63,70.2140671529198,70,77.14365329951164,43,-3.0999999999999996,False,35.000607297125455,189.79,2.96875,67.5,95.46875,55.3125,Invest Now
SABAR KANTHA,GUJARAT,HIGH,51.458296826465265,234,45.41715051630796,299,55.046382944644435,244,0.9086956521739129,True,32.89784783267543,44.1,16.875,62.96874999999999,57.1875,45.677083333333336,Harvest
GANDHINAGAR,GUJARAT,HIGH,59.81459405353687,136,78.4143054353446,34,56.79077762034157,232,-3.0500000000000007,False,43.685810454849246,37.19,3.125,78.4375,53.28125,44.947916666666664,Harvest
AHMADABAD,GUJARAT,HIGH,76.21095630495502,35,77.90138415067828,38,86.1635264936964,13,0.7749999999999986,False,30.856948961473172,49.82,15.78125,58.59375,61.71875,45.364583333333336,Harvest
SURENDRANAGAR,GUJARAT,HIGH,39.21480678346187,396,34.42858967020703,428,48.9715588699171,317,2.675,False,23.729098037090424,116.56,80.78125,47.1875,84.6875,70.88541666666667,Emerging
RAJKOT,GUJARAT,HIGH,65.41802258691382,96,65.19412171676694,100,73.86748457763943,56,3.4750000000000014,False,42.86192635931095,105.36,84.0625,77.65625,82.1875,81.30208333333333,Invest Now
JAMNAGAR,GUJARAT,HIGH,53.50878249476069,206,55.00647798834567,201,60.89735881064373,176,3.575,False,-1.2626104683373394,168.07,84.53125,10.78125,92.1875,62.5,Invest Now
PORBANDAR,GUJARAT,HIGH,40.78267407805492,376,36.89519014861264,402,48.09162431451316,326,2.575000000000001,False,43.13327946194983,106.35,80.3125,77.96875,82.34375,80.20833333333333,Emerging
JUNAGADH,GUJARAT,HIGH,57.43918271622404,159,55.18851476477572,198,56.95162365858704,227,-0.9249999999999989,False,13.813217505616826,58.42,7.5,30.78125,66.09375,34.791666666666664,Harvest
AMRELI,GUJARAT,HIGH,39.14361719998168,397,33.79606315892491,436,48.23576496281859,322,3.9750000000000014,False,20.440642597836277,131.97,85.625,40.625,87.5,71.25,Emerging
BHAVNAGAR,GUJARAT,HIGH,52.818164176313346,212,50.393980439651855,250,57.12325965427257,223,1.6500000000000004,False,17.280020715069096,129.98,20.3125,35.9375,87.34375,47.864583333333336,Harvest
ANAND,GUJARAT,HIGH,58.40029305432101,152,66.16940447090978,95,57.31211425124061,221,-1.8499999999999996,False,37.03054844475223,-10.72,5.0,69.84375,8.4375,27.760416666666668,Harvest
KHEDA,GUJARAT,HIGH,58.13040652995648,155,63.0157070405559,116,59.83199698902648,190,-1.125,False,24.831437414489287,-9.98,7.03125,49.6875,9.21875,21.979166666666668,Harvest
PANCH MAHALS,GUJARAT,HIGH,49.646827480764166,262,42.10257929704824,339,58.56763705399438,206,0.9086956521739129,True,23.23154911653998,317.22,16.875,46.25,98.28125,53.802083333333336,Invest Now
DOHAD,GUJARAT,MEDIUM,47.94074776629337,279,41.697041746749115,348,64.24537201919307,144,0.9086956521739129,True,-9.845666886786779,1400.21,16.875,3.90625,99.84375,40.208333333333336,Harvest
VADODARA,GUJARAT,HIGH,72.8950527106031,47,73.93266337534966,54,80.54898093328036,27,-0.40000000000000036,False,24.04267161271126,160.93,8.125,47.65625,91.5625,49.114583333333336,Harvest
NARMADA,GUJARAT,HIGH,30.123933946286197,505,22.89762621664715,545,34.88572667880294,468,3.575000000000001,False,13.380327138567308,23.88,84.6875,30.0,39.53125,51.40625,Emerging
BHARUCH,GUJARAT,HIGH,65.9504356887742,92,76.4083255085334,46,64.6033960347459,139,-2.224999999999998,False,43.1556857895899,118.16,4.375,78.125,84.84375,55.78125,Invest Now
THE DANGS,GUJARAT,LOW,37.09383839364952,418,32.46711764923532,453,41.21006238253997,399,3.825000000000001,False,-1.0524863412132257,37.73,85.46875,11.25,53.59374999999999,50.104166666666664,Emerging
NAVSARI,GUJARAT,HIGH,58.86816986541893,147,56.26207482151191,189,59.06409460786299,202,0.07500000000000107,False,62.63660001404977,24.57,10.46875,90.3125,40.46875,47.083333333333336,Harvest
VALSAD,GUJARAT,HIGH,67.35253050573245,78,66.86612519437027,91,64.58723755519148,140,-1.424999999999999,False,46.471273036301405,51.87,5.625,81.40625,62.96874999999999,50.0,Invest Now
SURAT,GUJARAT,HIGH,84.39721781864718,9,83.21808013938661,17,87.63349770307602,10,0.375,False,22.19392967215619,27.46,11.40625,43.90625,44.0625,33.125,Harvest
TAPI,GUJARAT,MEDIUM,46.837851198164195,289,41.461491340249715,351,47.90361910206469,328,-2.25,False,32.998306224578286,52.26396781171442,4.21875,63.125,63.125,43.489583333333336,Harvest
DIU,DAMAN DIU,LOW,48.61772885197714,267,59.27144662231131,157,59.340792346966886,198,2.1499999999999995,True,-4.65202607642171,150.99,50.07812499999999,7.34375,90.15625,49.192708333333336,Invest Now
DAMAN,DAMAN DIU,LOW,48.12918057558108,274,62.19089561761575,125,49.59317605862291,310,2.1499999999999995,True,-4.644659180289074,-7.573874752656666,50.07812499999999,7.5,11.09375,22.890625,Harvest
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,LOW,43.09096650530944,339,56.84729242312056,182,38.4677629597452,430,2.1499999999999995,True,-8.836094666527805,-12.047017910400854,50.07812499999999,4.375,7.03125,20.494791666666664,Watch
NANDURBAR,MAHARASHTRA,HIGH,32.81437975512373,476,25.191892109692105,521,36.56013112611352,453,2.1499999999999995,False,20.618191506892256,-12.54,50.07812499999999,41.25,6.5625,32.630208333333336,Watch
DHULE,MAHARASHTRA,HIGH,38.06500844559403,407,33.03762080625404,449,36.605748380228874,449,2.1499999999999995,False,41.45288421915794,26.57,50.07812499999999,75.0,42.890625,55.989583333333336,Emerging
JALGAON,MAHARASHTRA,HIGH,51.484589953282565,232,44.33513939978098,312,53.185861304166615,264,2.1499999999999995,False,36.84718395718882,11.1,50.07812499999999,69.375,26.718750000000004,48.723958333333336,Harvest
BULDANA,MAHARASHTRA,HIGH,44.15125414802949,325,41.11755292698025,355,49.80043635003988,306,2.1499999999999995,False,63.814964255351406,25.37,50.07812499999999,90.9375,40.9375,60.651041666666664,Emerging
AKOLA,MAHARASHTRA,HIGH,39.86451681279231,387,44.316071058276066,313,38.601745333140016,424,2.1499999999999995,False,48.18885282689597,20.08,50.07812499999999,83.28125,36.5625,56.640625,Emerging
WASHIM,MAHARASHTRA,HIGH,28.42133013145792,521,28.153048974727163,493,29.77331369599371,500,2.1499999999999995,False,50.081366920281745,4.67,50.07812499999999,84.53125,21.40625,52.005208333333336,Emerging
AMRAVATI,MAHARASHTRA,HIGH,55.40469056785356,183,41.68993657005603,349,61.39222899715576,168,2.1499999999999995,False,36.05788477775256,28.4,50.07812499999999,68.75,45.0,54.609375,Invest Now
WARDHA,MAHARASHTRA,HIGH,38.569612958487895,406,30.511689706463695,478,43.51752385507877,372,2.1499999999999995,False,56.051356417149755,16.48,50.07812499999999,87.8125,32.8125,56.901041666666664,Emerging
NAGPUR,MAHARASHTRA,HIGH,65.33375890340125,97,59.222843095230125,159,67.82307381798063,105,2.1499999999999995,False,15.949424432873958,12.94,50.07812499999999,33.59375,28.281250000000004,37.317708333333336,Harvest
BHANDARA,MAHARASHTRA,HIGH,39.766149167049775,388,33.48043355926823,441,36.59895441071129,450,2.1499999999999995,False,37.291273343554145,-7.95,50.07812499999999,70.3125,10.625,43.671875,Watch
GONDIYA,MAHARASHTRA,HIGH,35.89033420095174,429,29.824026596511175,482,32.18232264501885,488,2.1499999999999995,False,29.816779866682612,19.89,50.07812499999999,56.875,36.09375,47.682291666666664,Watch
GADCHIROLI,MAHARASHTRA,HIGH,31.72141002327386,488,14.275140877895328,605,34.87022817286681,469,2.1499999999999995,False,72.04634791883572,19.18,50.07812499999999,92.34375,35.0,59.140625,Emerging
CHANDRAPUR,MAHARASHTRA,HIGH,48.13419501734845,273,34.54737358395762,426,48.735273448693874,319,2.1499999999999995,False,38.87899333370431,12.82,50.07812499999999,72.5,27.8125,50.130208333333336,Invest Now
YAVATMAL,MAHARASHTRA,HIGH,47.23266649349924,283,33.60082372151214,440,53.85242625585749,257,2.1499999999999995,False,45.86326241270291,13.24,50.07812499999999,80.46875,28.59375,53.046875,Invest Now
NANDED,MAHARASHTRA,HIGH,61.76318424195386,124,41.02887850780998,357,78.35168689749148,40,2.1499999999999995,False,57.619715300979216,159.36,50.07812499999999,88.59375,91.40625,76.69270833333333,Invest Now
HINGOLI,MAHARASHTRA,MEDIUM,35.54986047188993,436,33.46219863475533,442,41.489634354842835,396,2.1499999999999995,False,60.87679190382268,6.192242306973586,50.07812499999999,89.6875,22.96875,54.244791666666664,Emerging
PARBHANI,MAHARASHTRA,HIGH,46.27298169557046,298,40.23557357276336,363,55.98218151751902,236,2.1499999999999995,False,41.596668619186175,175.79,50.07812499999999,75.15625,93.4375,72.890625,Invest Now
JALNA,MAHARASHTRA,HIGH,45.09322737525579,310,41.75419755176353,344,52.57792930602893,269,2.1499999999999995,False,77.65170427825318,116.05,50.07812499999999,93.59375,84.53125,76.06770833333333,Invest Now
AURANGABAD,MAHARASHTRA,HIGH,61.506224095660656,126,56.45235891423841,186,72.47175728522225,69,2.1499999999999995,False,55.82255480482237,59.01,50.07812499999999,87.5,66.25,67.94270833333333,Invest Now
NASHIK,MAHARASHTRA,HIGH,75.24536604528234,37,61.66932705294048,132,87.7264573529513,9,2.1499999999999995,False,34.71883638062338,108.43,50.07812499999999,66.875,83.28125,66.74479166666667,Invest Now
THANE,MAHARASHTRA,HIGH,85.65613446714019,8,79.6582578141404,31,89.73489641827278,6,2.1499999999999995,False,14.510913696615996,7.15,50.07812499999999,32.03125,24.375,35.494791666666664,Harvest
MUMBAI SUBURBAN,MAHARASHTRA,MEDIUM,78.12238333631396,26,78.64792091674117,33,74.09896744709398,53,2.1499999999999995,False,4.311458031455245,87.83613010661092,50.07812499999999,16.71875,77.34375,48.046875,Harvest
MUMBAI,MAHARASHTRA,MEDIUM,69.00002753401634,64,77.51351842777076,39,65.76464918819728,126,2.1499999999999995,False,13.429277653988514,30.48,50.07812499999999,30.15625,47.8125,42.682291666666664,Harvest
RAIGARH,MAHARASHTRA,MEDIUM,64.53383732460901,103,62.23593899761701,124,62.95473574690384,151,2.1499999999999995,False,53.49869828693694,-20.49,50.07812499999999,86.40625,4.21875,46.901041666666664,Harvest
PUNE,MAHARASHTRA,HIGH,80.81614806771701,20,75.20106881487267,51,92.36508615104468,3,2.1499999999999995,False,41.85256340070068,71.21,50.07812499999999,75.625,70.46875,65.390625,Invest Now
AHMADNAGAR,MAHARASHTRA,MEDIUM,55.12814398435234,187,52.1892531666026,228,60.52952316770158,182,2.1499999999999995,False,34.48998504253901,129.44,50.07812499999999,66.09375,86.875,67.68229166666667,Invest Now
BID,MAHARASHTRA,MEDIUM,48.98349215510879,265,46.43896361707166,288,56.296901341187656,234,2.1499999999999995,False,56.78482909796918,164.76,50.07812499999999,88.28125,92.03125,76.796875,Invest Now
